record,subsystem,category,on_css,in_profile,in_baseline,css_fields,css_screens,profile_device,profile_dotted,classname,read_only
VFM:SET-SHIFT10,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-SHIFT11,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-SHIFT12,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-SHIFT13,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-SHIFT14,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-SHIFT15,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-SHIFT2,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-SHIFT3,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-SHIFT4,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-SHIFT5,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-SHIFT6,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-SHIFT7,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-SHIFT8,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-SHIFT9,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-TRGTAPPLY,op,css_only,1,0,0,DESC,12id/op/Adaptos/_Adaptos-ao.bob,,,,
VFM:SET-TRGTDEL,op,css_only,1,0,0,DESC,12id/op/Adaptos/_Adaptos-ao.bob,,,,
VFM:SET-UPLOAD,op,css_only,1,0,0,DESC,12id/op/Adaptos/_Adaptos-ao.bob,,,,
VFM:SET-VOUT0,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-VOUT1,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-VOUT10,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-VOUT11,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-VOUT12,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-VOUT13,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-VOUT14,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-VOUT15,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-VOUT2,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-VOUT3,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-VOUT4,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-VOUT5,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-VOUT6,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-VOUT7,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-VOUT8,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-VOUT9,op,css_only,1,0,0,,12id/op/Adaptos/_Adaptos-status.bob,,,,
VFM:SET-VTRGT0,op,covered,1,1,1,,12id/op/Adaptos/_Adaptos-status.bob,vfm_voltage,ch0_trg,EpicsSignal,RW
VFM:SET-VTRGT1,op,covered,1,1,1,,12id/op/Adaptos/_Adaptos-status.bob,vfm_voltage,ch1_trg,EpicsSignal,RW
VFM:SET-VTRGT10,op,covered,1,1,1,,12id/op/Adaptos/_Adaptos-status.bob,vfm_voltage,ch10_trg,EpicsSignal,RW
VFM:SET-VTRGT11,op,covered,1,1,1,,12id/op/Adaptos/_Adaptos-status.bob,vfm_voltage,ch11_trg,EpicsSignal,RW
VFM:SET-VTRGT12,op,covered,1,1,1,,12id/op/Adaptos/_Adaptos-status.bob,vfm_voltage,ch12_trg,EpicsSignal,RW
VFM:SET-VTRGT13,op,covered,1,1,1,,12id/op/Adaptos/_Adaptos-status.bob,vfm_voltage,ch13_trg,EpicsSignal,RW
VFM:SET-VTRGT14,op,covered,1,1,1,,12id/op/Adaptos/_Adaptos-status.bob,vfm_voltage,ch14_trg,EpicsSignal,RW
VFM:SET-VTRGT15,op,covered,1,1,1,,12id/op/Adaptos/_Adaptos-status.bob,vfm_voltage,ch15_trg,EpicsSignal,RW
VFM:SET-VTRGT2,op,covered,1,1,1,,12id/op/Adaptos/_Adaptos-status.bob,vfm_voltage,ch2_trg,EpicsSignal,RW
VFM:SET-VTRGT3,op,covered,1,1,1,,12id/op/Adaptos/_Adaptos-status.bob,vfm_voltage,ch3_trg,EpicsSignal,RW
VFM:SET-VTRGT4,op,covered,1,1,1,,12id/op/Adaptos/_Adaptos-status.bob,vfm_voltage,ch4_trg,EpicsSignal,RW
VFM:SET-VTRGT5,op,covered,1,1,1,,12id/op/Adaptos/_Adaptos-status.bob,vfm_voltage,ch5_trg,EpicsSignal,RW
VFM:SET-VTRGT6,op,covered,1,1,1,,12id/op/Adaptos/_Adaptos-status.bob,vfm_voltage,ch6_trg,EpicsSignal,RW
VFM:SET-VTRGT7,op,covered,1,1,1,,12id/op/Adaptos/_Adaptos-status.bob,vfm_voltage,ch7_trg,EpicsSignal,RW
VFM:SET-VTRGT8,op,covered,1,1,1,,12id/op/Adaptos/_Adaptos-status.bob,vfm_voltage,ch8_trg,EpicsSignal,RW
VFM:SET-VTRGT9,op,covered,1,1,1,,12id/op/Adaptos/_Adaptos-status.bob,vfm_voltage,ch9_trg,EpicsSignal,RW
XF12ID:CC_OFF,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:CC_READY,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:CC_STOP,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:COOL_DOWN_ON,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:C_CTRL_AUT,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:C_CTRL_SP_INT,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:LT19_MAN_DECAY_MODE_ON,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:LT19_decay_mode,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:LT19_man_mode,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:MV_MAN_V10,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:MV_MAN_V11,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:MV_MAN_V19,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:POWER,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:PT3ctrlOFF,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:PT3ctrlON,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:PV_FT18,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:PV_LN2_FREQ,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:PV_LT19,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:PV_LT23,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:PV_PT1,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:PV_PT3,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:PV_T5,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:PV_T6,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:Q_OP_STATE_LN2,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:Q_OP_STATE_V10,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:Q_OP_STATE_V11,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:Q_OP_STATE_V15,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:Q_OP_STATE_V17_100,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:Q_OP_STATE_V17_35,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:Q_OP_STATE_V19,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:Q_OP_STATE_V20,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:Q_OP_STATE_V21,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:Q_OP_STATE_V9,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:REFILL_HEATVES_ON,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:StateVentPipe,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:Stop_ON,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:WARM_UP_ON,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:ap_cool_down,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:ap_refill_hv,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:ap_warm_up,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:closeV15,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:closeV17_100,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:closeV17_35,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:closeV20,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:closeV21,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:closeV9,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:openV15,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:openV17_100,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:openV17_35,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:openV20,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:openV21,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:openV9,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:pumpOFF,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:pumpON,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:setPT3_SP,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:setPump,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:setV10,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:setV11,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:setV19,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:vp_heatOFF,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID:vp_heatON,ut,css_only,1,0,0,,12id/ut/_cryocooler_local.opi,,,,
XF12ID_EMONO::ACCESS,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::APP_DIR1,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::CA_CLNT_CNT,ct,css_only,1,0,0,HIGH HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::CA_CONN_CNT,ct,css_only,1,0,0,HIGH HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::CPU_CNT,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::ENGINEER,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::EPICS_VERS,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::FD_FREE,ct,css_only,1,0,0,LOLO LOW,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::FD_MAX,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::HEARTBEAT,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::HOSTNAME,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::IOC_CPU_LOAD,ct,css_only,1,0,0,HIGH HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::KERNEL_VERS,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::LOCATION,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::MEM_FREE,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::MEM_MAX,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::MEM_USED,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::READACF,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::RECORD_CNT,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::STARTTOD,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::ST_SCRIPT1,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::SUSP_TASK_CNT,ct,css_only,1,0,0,HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::SYS_CPU_LOAD,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::SysReset,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::TOD,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF12ID_EMONO::UPTIME,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:ACCESS,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:APP_DIR1,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:CA_CLNT_CNT,ct,css_only,1,0,0,HIGH HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:CA_CONN_CNT,ct,css_only,1,0,0,HIGH HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:CPU_CNT,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:ENGINEER,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:EPICS_VERS,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:FD_FREE,ct,css_only,1,0,0,LOLO LOW,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:FD_MAX,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:HEARTBEAT,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:HOSTNAME,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:IOC_CPU_LOAD,ct,css_only,1,0,0,HIGH HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:KERNEL_VERS,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:LOCATION,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:MEM_FREE,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:MEM_MAX,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:MEM_USED,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:READACF,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:RECORD_CNT,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:STARTTOD,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:ST_SCRIPT1,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:SUSP_TASK_CNT,ct,css_only,1,0,0,HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:SYS_CPU_LOAD,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:SysReset,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:TOD,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Cryo}:UPTIME,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:ACCESS,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:APP_DIR1,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:CA_CLNT_CNT,ct,css_only,1,0,0,HIGH HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:CA_CONN_CNT,ct,css_only,1,0,0,HIGH HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:CPU_CNT,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:ENGINEER,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:EPICS_VERS,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:FD_FREE,ct,css_only,1,0,0,LOLO LOW,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:FD_MAX,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:HEARTBEAT,ut,css_only,1,0,0,,12id/pps/12id_pps.opi 12id/ut/12ida-ut.bob 12id/va/12id-es-vent.opi 12id/va/12id-va.bob 12id/va/12idc_SAXS-vent.bob common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:HOSTNAME,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:IOC_CPU_LOAD,ct,css_only,1,0,0,HIGH HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:KERNEL_VERS,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:LOCATION,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:MEM_FREE,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:MEM_MAX,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:MEM_USED,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:READACF,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:RECORD_CNT,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:STARTTOD,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:ST_SCRIPT1,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:SUSP_TASK_CNT,ct,css_only,1,0,0,HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:SYS_CPU_LOAD,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:SysReset,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:TOD,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:EPS}:UPTIME,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:Env01}:HEARTBEAT,op,css_only,1,0,0,,12id/op/temperature/CMS_type/Lakeshore336x4.bob,,,,
XF:12ID-CT{IOC:mcs1}:ACCESS,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:APP_DIR1,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:CA_CLNT_CNT,ct,css_only,1,0,0,HIGH HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:CA_CONN_CNT,ct,css_only,1,0,0,HIGH HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:CPU_CNT,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:ENGINEER,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:EPICS_VERS,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:FD_FREE,ct,css_only,1,0,0,LOLO LOW,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:FD_MAX,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:HEARTBEAT,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:HOSTNAME,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:IOC_CPU_LOAD,ct,css_only,1,0,0,HIGH HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:KERNEL_VERS,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:LOCATION,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:MEM_FREE,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:MEM_MAX,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:MEM_USED,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:READACF,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:RECORD_CNT,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:STARTTOD,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:ST_SCRIPT1,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:SUSP_TASK_CNT,ct,css_only,1,0,0,HIHI,common/ct/ioc_stats_limits.opi common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:SYS_CPU_LOAD,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:SysReset,ct,css_only,1,0,0,,common/ct/ioc_single_line.bob common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:TOD,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{IOC:mcs1}:UPTIME,ct,css_only,1,0,0,,common/ct/ioc_stats_soft.bob,,,,
XF:12ID-CT{}Prmt:RemoteExp-Sel,other,css_only,1,0,0,,12id/main.bob,,,,
XF:12ID-EPS{PLC}DetOutlet-Cmd,va,covered,1,1,1,,12id/va/12id-es-vent.opi,chamber_pressure,det_power,EpicsSignal,RW
XF:12ID-EPS{PLC}DetOutlet-Sts,va,css_only,1,0,0,,12id/va/12id-es-vent.opi,,,,
XF:12ID-EPS{}Out:ExpIntlk-Sts,pps,css_only,1,0,0,,12id/pps/12id_pps.opi 12id/va/12id-va.bob,,,,
XF:12ID-ES:{LINKAM}:CONFIG,linkam,profile_only,0,1,0,,,LTensile,config,EpicsSignal,RW
XF:12ID-ES:{LINKAM}:CTRLLR:ERR,linkam,profile_only,0,1,0,,,LTensile,ctrllr_err,EpicsSignal,RW
XF:12ID-ES:{LINKAM}:DISABLE,linkam,profile_only,0,1,0,,,LTensile,disable,EpicsSignal,RW
XF:12ID-ES:{LINKAM}:DSC,linkam,profile_only,0,1,0,,,LTensile,dsc,EpicsSignal,RW
